"GEO_ID","NAME","P8_001N","P8_002N","P8_003N","P8_004N","P8_005N","P8_006N","P8_007N","P8_008N","P8_009N","P8_010N","P8_011N","P8_012N","P8_013N","P8_014N","P8_015N","P8_016N","P8_017N","P8_018N","P8_019N","P8_020N","P8_021N","P8_022N","P8_023N","P8_024N","P8_025N","P8_026N","P8_027N","P8_028N","P8_029N","P8_030N","P8_031N","P8_032N","P8_033N","P8_034N","P8_035N","P8_036N","P8_037N","P8_038N","P8_039N","P8_040N","P8_041N","P8_042N","P8_043N","P8_044N","P8_045N","P8_046N","P8_047N","P8_048N","P8_049N","P8_050N","P8_051N","P8_052N","P8_053N","P8_054N","P8_055N","P8_056N","P8_057N","P8_058N","P8_059N","P8_060N","P8_061N","P8_062N","P8_063N","P8_064N","P8_065N","P8_066N","P8_067N","P8_068N","P8_069N","P8_070N","P8_071N",
"860Z200US14223","ZCTA5 14223","22658","21339","19083","1263","64","612","11","306","1319","1225","355","178","160","6","462","18","6","1","31","4","0","0","3","1","0","81","28","9","1","25","2","0","11","1","0","0","0","0","0","4","0","0","0","0","0","0","13","0","0","11","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14224","ZCTA5 14224","40736","39192","37809","606","88","372","10","307","1544","1464","224","318","154","7","724","9","5","0","16","1","0","1","1","4","0","76","26","4","0","10","5","0","14","5","6","0","1","0","4","0","0","0","0","0","0","1","4","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14225","ZCTA5 14225","34066","32174","25618","4609","73","1376","9","489","1892","1805","564","277","227","2","593","27","10","1","66","4","0","13","6","11","4","77","42","7","0","19","2","0","3","1","1","0","0","0","0","0","1","0","0","1","0","0","7","2","0","3","0","0","0","0","2","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0",
"860Z200US14226","ZCTA5 14226","29861","28259","21639","3202","77","2954","6","381","1602","1463","317","154","339","1","529","18","12","0","68","1","2","9","3","8","2","119","45","14","0","24","11","0","6","11","4","1","0","0","1","0","1","0","0","0","0","1","20","4","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14227","ZCTA5 14227","23130","22201","19297","1932","62","665","6","239","929","853","191","135","117","1","354","22","4","0","20","0","0","3","2","4","0","68","43","8","0","7","0","0","3","6","1","0","0","0","0","0","0","0","0","0","0","0","8","1","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14228","ZCTA5 14228","23945","22569","15926","2482","65","3704","7","385","1376","1291","273","130","283","5","500","34","11","0","40","0","0","4","5","5","1","77","25","8","0","25","6","0","7","1","1","0","2","0","2","0","0","0","0","0","0","0","7","5","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US14260","ZCTA5 14260","787","758","534","80","2","115","0","27","29","27","3","0","18","0","1","0","0","0","5","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14261","ZCTA5 14261","5686","5510","3278","895","12","1088","3","234","176","168","53","5","74","3","13","0","9","0","7","3","0","0","0","1","0","7","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14301","ZCTA5 14301","12618","11447","6444","4108","282","275","3","335","1171","1047","508","226","21","1","160","55","10","0","52","3","0","5","1","3","2","110","64","7","0","19","2","0","8","1","3","0","0","0","2","0","0","0","0","3","0","1","9","3","0","3","0","0","1","0","0","0","0","1","1","0","0","0","5","2","3","0","0","0","0","0","0",
"860Z200US14302","ZCTA5 14302","105","105","86","14","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14303","ZCTA5 14303","5958","5298","3065","1732","133","192","1","175","660","585","268","109","17","3","131","20","5","1","23","1","0","1","0","6","0","70","42","3","0","15","1","0","5","0","3","0","0","0","1","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14304","ZCTA5 14304","28923","27186","24447","1442","379","660","4","254","1737","1656","472","463","116","7","522","23","5","0","31","4","0","3","3","6","1","73","38","10","0","7","9","0","5","0","1","0","0","1","0","0","1","0","0","0","0","1","7","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14305","ZCTA5 14305","16427","15125","8974","5305","244","198","7","397","1302","1205","542","241","51","2","233","73","6","1","44","0","1","7","2","0","2","91","59","3","1","10","1","0","10","1","1","0","0","0","3","0","0","0","0","1","0","1","5","0","0","3","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0",
"860Z200US14411","ZCTA5 14411","13334","12459","10647","1318","73","43","7","371","875","837","228","245","33","1","313","3","2","0","6","0","0","0","2","4","0","25","3","1","3","4","0","0","1","2","1","0","4","0","1","4","1","0","0","0","0","0","12","0","0","7","0","1","0","0","1","0","0","0","0","3","0","0","1","0","0","0","0","1","0","0","0",
"860Z200US14413","ZCTA5 14413","171","152","83","16","5","0","0","48","19","15","13","0","0","0","1","0","0","0","0","0","0","0","0","1","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14414","ZCTA5 14414","6935","6537","6295","73","15","49","1","104","398","374","48","97","26","6","183","4","8","0","0","2","0","0","0","0","0","17","4","0","0","4","2","0","2","0","0","2","0","0","0","0","3","0","0","0","0","0","7","2","1","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14415","ZCTA5 14415","194","191","191","0","0","0","0","0","3","3","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14416","ZCTA5 14416","3971","3765","3500","17","8","29","0","211","206","198","20","64","7","0","103","0","0","0","2","1","0","1","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14418","ZCTA5 14418","1296","1233","1220","5","0","3","0","5","63","61","4","26","4","1","26","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14420","ZCTA5 14420","19567","18153","16683","860","50","239","3","318","1414","1356","303","275","117","15","576","15","6","3","31","2","0","2","0","5","6","49","19","7","0","8","1","0","7","1","1","0","0","0","4","0","0","1","0","0","0","0","7","0","0","4","1","1","0","0","0","0","1","0","0","0","0","0","2","0","0","2","0","0","0","0","0",
"860Z200US14422","ZCTA5 14422","2182","2078","2013","7","7","2","0","49","104","95","9","26","8","1","49","0","0","0","1","1","0","0","0","0","0","6","4","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14423","ZCTA5 14423","4557","4338","4168","106","5","35","0","24","219","217","52","82","16","0","66","0","0","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14424","ZCTA5 14424","28353","26828","25642","514","62","278","8","324","1525","1453","213","462","130","15","575","9","6","0","31","1","0","2","6","3","0","65","20","4","2","11","11","0","4","7","0","2","1","0","2","0","0","0","1","0","0","0","6","0","0","2","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"860Z200US14425","ZCTA5 14425","13068","12113","11073","431","34","193","2","380","955","912","177","184","87","10","425","0","1","0","20","0","0","6","0","2","0","31","9","7","0","4","2","0","3","0","3","1","0","0","0","0","0","2","0","0","0","0","11","0","0","4","0","0","0","0","1","0","4","1","1","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14427","ZCTA5 14427","1990","1878","1836","4","2","15","0","21","112","112","10","54","3","0","37","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14428","ZCTA5 14428","8259","7856","7490","159","10","113","0","84","403","384","46","90","45","2","167","0","11","0","12","2","1","6","1","1","0","19","8","1","0","5","0","0","1","0","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14432","ZCTA5 14432","5746","5455","5215","73","8","20","2","137","291","269","46","79","23","1","104","1","2","2","10","0","0","1","0","0","0","18","4","0","0","5","3","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"860Z200US14433","ZCTA5 14433","4707","4392","4192","103","13","14","2","68","315","297","99","59","22","0","110","1","0","0","5","0","0","0","0","1","0","14","5","0","0","5","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14435","ZCTA5 14435","2761","2633","2578","10","11","17","0","17","128","121","9","39","3","3","60","0","3","0","0","2","0","2","0","0","0","7","1","1","0","1","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14437","ZCTA5 14437","9141","8736","8477","83","25","53","1","97","405","392","54","149","11","2","173","0","1","0","2","0","0","0","0","0","0","11","9","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14441","ZCTA5 14441","326","316","281","6","19","4","0","6","10","9","4","3","0","0","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14445","ZCTA5 14445","7781","7195","6609","323","21","124","8","110","586","537","157","83","66","2","196","8","2","1","12","1","0","1","6","1","1","43","19","3","0","4","0","0","11","3","1","0","0","0","1","0","0","1","0","0","0","0","6","0","0","4","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14450","ZCTA5 14450","42633","40489","37803","966","48","1268","10","394","2144","2044","311","352","327","6","976","12","11","4","25","3","1","2","6","7","1","86","24","6","0","23","3","0","14","2","8","0","0","1","4","0","0","0","0","1","0","0","14","5","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14453","ZCTA5 14453","44","36","28","0","0","4","0","4","8","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14454","ZCTA5 14454","10759","10159","9239","333","15","367","0","205","600","572","45","87","98","1","317","0","0","0","11","1","0","0","1","3","8","18","2","1","0","5","5","1","1","0","0","2","1","0","0","0","0","0","0","0","0","0","8","2","1","4","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0",
"860Z200US14456","ZCTA5 14456","19602","18016","14978","1340","35","322","7","1334","1586","1493","481","135","89","4","680","10","8","2","72","0","0","8","1","3","0","81","22","3","0","32","4","0","8","5","2","0","0","0","3","0","2","0","0","0","0","0","6","0","0","2","1","0","0","1","0","0","1","1","0","0","0","0","3","0","3","0","0","0","0","3","3",
"860Z200US14462","ZCTA5 14462","614","570","553","1","1","2","1","12","44","44","3","20","4","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14463","ZCTA5 14463","181","175","172","0","0","0","0","3","6","6","0","0","2","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14464","ZCTA5 14464","7065","6611","6331","124","26","22","1","107","454","442","73","128","32","2","193","2","1","0","8","0","0","0","2","0","1","12","7","0","0","2","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14466","ZCTA5 14466","1616","1546","1516","14","4","5","1","6","70","68","5","28","3","0","31","0","1","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14467","ZCTA5 14467","9526","8873","7185","726","20","797","3","142","653","612","127","95","137","3","213","5","11","1","16","0","0","0","2","2","0","38","14","6","0","4","4","0","6","1","2","0","0","0","1","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14468","ZCTA5 14468","19174","18288","17546","371","43","121","3","204","886","851","103","240","82","4","382","8","4","1","18","0","0","1","3","2","3","35","7","5","0","11","4","0","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14469","ZCTA5 14469","6265","5929","5763","35","24","32","1","74","336","311","46","123","20","1","121","0","0","0","0","0","0","0","0","0","0","22","6","0","1","5","0","0","4","3","0","3","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14470","ZCTA5 14470","7648","7233","6933","85","43","36","3","133","415","400","54","142","22","0","173","4","0","0","0","1","0","2","1","1","0","14","3","3","0","0","0","0","1","3","0","2","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14471","ZCTA5 14471","2610","2503","2464","10","3","15","0","11","107","95","7","47","2","1","35","0","0","0","2","1","0","0","0","0","0","11","0","0","0","0","0","0","7","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"860Z200US14472","ZCTA5 14472","8566","8162","7896","75","18","100","2","71","404","387","41","90","60","1","179","3","3","2","4","0","0","0","2","2","0","14","4","1","0","5","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14475","ZCTA5 14475","334","323","319","0","1","1","0","2","11","9","1","2","0","0","5","0","0","0","1","0","0","0","0","0","0","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14476","ZCTA5 14476","2250","2167","2083","28","11","0","0","45","83","80","11","28","3","0","34","1","0","0","2","0","0","0","1","0","0","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14477","ZCTA5 14477","1501","1417","1358","22","17","0","0","20","84","82","7","21","4","3","44","1","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14478","ZCTA5 14478","1646","1591","1511","35","5","23","2","15","55","51","9","19","0","0","17","5","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0",
"860Z200US14479","ZCTA5 14479","263","244","244","0","0","0","0","0","19","19","6","9","1","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14480","ZCTA5 14480","826","781","745","2","9","9","0","16","45","43","3","19","1","1","17","0","1","0","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14481","ZCTA5 14481","1711","1612","1540","2","0","13","0","57","99","97","13","27","9","0","45","0","1","1","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14482","ZCTA5 14482","8365","7972","7674","145","20","29","4","100","393","375","70","135","42","1","109","5","2","0","8","0","0","0","3","0","0","15","7","1","0","2","3","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14485","ZCTA5 14485","4111","3876","3765","39","4","34","0","34","235","222","39","45","28","0","102","1","1","0","2","1","0","3","0","0","0","13","2","0","0","4","2","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14486","ZCTA5 14486","305","295","286","1","0","1","0","7","10","9","2","2","2","0","0","0","0","0","3","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14487","ZCTA5 14487","5889","5536","5424","51","5","24","1","31","353","333","30","114","25","8","140","4","2","0","7","1","0","2","0","0","0","17","5","3","0","1","0","0","1","1","3","3","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0",
"860Z200US14489","ZCTA5 14489","7347","6728","6136","454","27","16","0","95","619","596","217","120","11","3","222","8","0","1","9","1","0","1","1","2","0","20","8","2","0","5","0","0","3","0","0","0","0","0","1","0","1","0","0","0","0","0","2","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"860Z200US14502","ZCTA5 14502","10760","10160","9781","121","29","126","0","103","600","558","70","150","61","3","244","10","0","0","14","2","1","1","0","2","0","35","19","2","0","1","2","0","5","2","0","1","1","0","0","0","1","1","0","0","0","0","5","3","0","1","0","0","0","0","1","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"860Z200US14504","ZCTA5 14504","1648","1573","1523","5","7","4","0","34","75","74","12","29","0","0","33","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14505","ZCTA5 14505","5202","4912","4689","68","12","11","1","131","290","279","33","117","9","0","116","2","0","0","1","0","1","0","0","0","0","8","2","0","0","1","1","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"860Z200US14506","ZCTA5 14506","1289","1235","1193","7","2","27","0","6","54","52","4","12","12","0","23","1","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14507","ZCTA5 14507","1298","1261","1243","4","2","0","0","12","37","36","6","11","1","0","18","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14510","ZCTA5 14510","4902","4536","4181","75","25","34","0","221","366","354","47","86","16","3","180","2","2","0","12","1","0","0","0","4","1","4","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0",
"860Z200US14511","ZCTA5 14511","520","497","489","5","1","0","0","2","23","22","0","6","3","0","13","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14512","ZCTA5 14512","4533","4319","4245","18","7","39","0","10","214","203","22","68","27","1","78","0","0","0","6","0","0","0","0","1","0","11","3","1","1","1","0","0","3","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14513","ZCTA5 14513","13459","12449","11263","706","28","80","0","372","1010","966","360","151","42","1","380","6","0","0","17","1","0","3","0","5","0","39","10","2","0","20","1","0","5","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","3","2","1","0","0","0","0","0","0",
"860Z200US14514","ZCTA5 14514","6734","6314","5534","503","10","162","0","105","420","392","78","74","53","0","151","3","7","0","21","0","0","4","0","1","0","25","10","4","0","4","1","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14515","ZCTA5 14515","72","65","53","5","0","4","0","3","7","7","2","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14516","ZCTA5 14516","2190","2051","1991","27","3","4","0","26","139","134","21","35","6","1","66","2","0","0","3","0","0","0","0","0","0","4","1","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14517","ZCTA5 14517","2549","2421","2367","13","5","5","0","31","128","125","12","49","8","0","55","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14519","ZCTA5 14519","12354","11751","11337","168","27","82","2","135","603","563","90","197","27","0","239","3","0","0","4","1","0","0","0","2","0","34","7","4","0","7","3","0","7","3","0","0","0","0","1","1","0","0","0","0","0","1","5","1","0","0","2","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"860Z200US14521","ZCTA5 14521","3473","3312","2930","301","4","22","0","55","161","155","15","99","5","0","35","1","0","0","0","0","0","0","0","0","0","5","2","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14522","ZCTA5 14522","9028","8478","8232","83","32","43","6","82","550","514","98","171","29","5","191","9","0","0","11","0","0","0","0","0","0","28","10","0","0","16","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","6","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"860Z200US14525","ZCTA5 14525","2921","2795","2699","25","16","9","0","46","126","117","19","28","3","0","65","1","0","0","1","0","0","0","0","0","0","8","2","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14526","ZCTA5 14526","20932","19818","18313","520","20","767","3","195","1114","1054","142","134","174","3","562","12","3","0","15","0","1","0","2","3","3","51","12","1","1","18","1","0","11","1","4","0","0","1","0","0","1","0","0","0","0","0","9","0","0","8","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14527","ZCTA5 14527","12716","12216","11904","87","14","40","7","164","500","473","76","169","28","0","189","1","0","0","2","3","0","0","3","0","2","26","8","0","0","4","0","0","5","3","0","0","3","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14529","ZCTA5 14529","57","55","54","1","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14530","ZCTA5 14530","6583","6242","5347","636","23","49","1","186","341","322","40","75","15","0","182","1","0","0","7","1","0","1","0","0","0","16","4","1","1","4","3","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0",
"860Z200US14532","ZCTA5 14532","4174","3965","3851","36","7","18","0","53","209","202","26","57","11","1","106","0","0","0","1","0","0","0","0","0","0","7","2","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14533","ZCTA5 14533","1753","1653","1590","10","3","8","0","42","100","91","13","43","7","0","25","0","0","0","3","0","0","0","0","0","0","7","2","0","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0",
"860Z200US14534","ZCTA5 14534","32834","30928","26526","700","42","3408","13","239","1906","1785","195","131","518","12","858","10","13","1","19","1","0","7","1","16","3","101","44","13","0","11","5","0","20","3","3","0","1","0","0","0","0","0","1","0","0","0","17","9","0","4","4","0","0","0","0","0","0","0","0","0","0","0","3","1","2","0","0","0","0","0","0",
